Id,team_goals,opp_goals
W004533_Germany,3,0
W004534_Hungary,0,1
W004534_Iceland,1,0
W004535_Turkey,0,0
W004535_Kazakhstan,0,0
W004536_Poland,2,0
W004536_Greece,0,2
W004537_Macedonia,0,9
W004537_Italy,9,0
W004538_Russia,4,1
W004538_Bosnia and Herzegovina,1,4
W004539_Bulgaria,0,1
W004539_Northern Ireland,1,0
W004540_Laos,0,4
W004540_Thailand,4,0
W004541_Vietnam,1,2
W004541_Myanmar,2,1
W004542_Spain,3,2
W004542_Switzerland,2,3
W004543_Laos,0,6
W004543_Vietnam,6,0
W004544_Mexico,0,1
W004544_Brazil,1,0
W004545_Colombia,1,2
W004545_Canada,2,1
W004546_Myanmar,1,2
W004546_Thailand,2,1
W004547_Northern Ireland,0,2
W004547_Iceland,2,0
W004548_Belgium,0,1
W004548_Norway,1,0
W004549_Poland,4,0
W004549_Bosnia and Herzegovina,0,4
W004550_Italy,2,0
W004550_Russia,0,2
W004551_Macedonia,1,1
W004551_Greece,1,1
W004552_Slovakia,3,1
W004552_Estonia,1,3
W004553_Austria,3,0
W004553_Armenia,0,3
W004554_France,5,0
W004554_Israel,0,5
W004555_Portugal,0,3
W004555_Denmark,3,0
W004556_Scotland,2,2
W004556_Wales,2,2
W004557_Bulgaria,0,4
W004557_Hungary,4,0
W004558_Kazakhstan,0,4
W004558_Spain,4,0
W004559_Romania,7,1
W004559_Turkey,1,7
W004560_Mexico,1,0
W004560_Colombia,0,1
W004561_Netherlands,0,0
W004561_England,0,0
W004562_Belarus,2,2
W004562_Finland,2,2
W004563_Brazil,1,1
W004563_Canada,1,1
W004564_Croatia,3,3
W004564_Slovenia,3,3
M035362_Namibia,0,0
M035362_Lesotho,0,0
M035363_Qatar,0,0
M035363_Oman,0,0
M035364_Kuwait,0,1
M035364_Bahrain,1,0
M035365_Antigua and Barbuda,0,0
M035365_Guadeloupe,0,0
M035366_Iraq,1,0
M035366_Lebanon,0,1
M035367_Lesotho,0,3
M035367_DR Congo,3,0
M035368_Gabon,0,2
M035368_Brazil,2,0
M035369_Paraguay,2,1
M035369_Ecuador,1,2
M035370_Suriname,1,3
M035370_El Salvador,3,1
M035371_Jordan,2,0
M035371_Singapore,0,2
M035372_Kuwait,0,1
M035372_Lebanon,1,0
M035373_Mexico,2,0
M035373_Serbia,0,2
M035374_Morocco,0,1
M035374_Uganda,1,0
M035375_Netherlands,0,0
M035375_Switzerland,0,0
M035376_Nicaragua,1,0
M035376_Dominica,0,1
M035377_Oman,1,0
M035377_Australia,0,1
M035378_Panama,2,0
M035378_Costa Rica,0,2
M035379_Poland,0,2
M035379_Italy,2,0
M035380_Puerto Rico,4,0
M035380_Saint Lucia,0,4
M035381_Qatar,4,0
M035381_Indonesia,0,4
M035382_Iraq,1,0
M035382_China PR,0,1
M035383_São Tomé and Príncipe,0,5
M035383_Congo,5,0
M035384_Seychelles,0,3
M035384_Kenya,3,0
M035385_Saint Kitts and Nevis,0,0
M035385_Canada,0,0
M035386_Eswatini,1,3
M035386_DR Congo,3,1
M035387_Tajikistan,0,4
M035387_Japan,4,0
M035388_Turkey,0,3
M035388_Croatia,3,0
M035389_Ukraine,3,3
M035389_Germany,3,3
M035390_United Arab Emirates,0,2
M035390_South Korea,2,0
M035391_Uruguay,4,0
M035391_Chile,0,4
M035392_Uzbekistan,1,0
M035392_North Korea,0,1
M035393_United States Virgin Islands,0,3
M035393_Curaçao,3,0
M035394_Belize,1,1
M035394_Saint Vincent and the Grenadines,1,1
M035395_Saudi Arabia,3,0
M035395_Thailand,0,3
M035396_Hungary,5,0
M035396_Liechtenstein,0,5
M035397_Lesotho,1,0
M035397_Burundi,0,1
M035398_Guyana,2,1
M035398_Trinidad and Tobago,1,2
M035399_Albania,0,1
M035399_Azerbaijan,1,0
M035400_Antigua and Barbuda,1,0
M035400_Haiti,0,1
M035401_Argentina,1,1
M035401_Bolivia,1,1
M035402_Bahrain,1,1
M035402_Iran,1,1
M035403_Belgium,2,1
M035403_Romania,1,2
M035404_Bermuda,2,1
M035404_Barbados,1,2
M035405_Bosnia and Herzegovina,0,0
M035405_Portugal,0,0
M035406_Burkina Faso,1,1
M035406_Mali,1,1
M035407_Cameroon,3,1
M035407_Sudan,1,3
M035408_Colombia,1,1
M035408_Venezuela,1,1
M035409_Comoros,0,1
M035409_Mozambique,1,0
M035410_Cyprus,1,2
M035410_Scotland,2,1
M035411_Chad,1,2
M035411_Tanzania,2,1
M035412_Denmark,2,0
M035412_Sweden,0,2
M035413_Guinea-Bissau,1,1
M035413_Togo,1,1
M035414_Guatemala,3,0
M035414_Grenada,0,3
M035415_Greece,1,1
M035415_Russia,1,1
M035416_Czech Republic,2,0
M035416_Montenegro,0,2
M035417_Georgia,2,0
M035417_Moldova,0,2
M035418_Estonia,0,4
M035418_Republic of Ireland,4,0
M035419_France,1,0
M035419_United States,0,1
M035420_Equatorial Guinea,2,0
M035420_Madagascar,0,2
M035421_Dominican Republic,4,0
M035421_Cayman Islands,0,4
M035422_Djibouti,0,4
M035422_Namibia,4,0
M035423_Eritrea,1,1
M035423_Rwanda,1,1
M035424_Nigeria,0,0
M035424_Botswana,0,0
M035425_South Africa,1,1
M035425_Ivory Coast,1,1
M035426_Wales,4,1
M035426_Norway,1,4
M035427_Algeria,1,0
M035427_Tunisia,0,1
M035428_England,1,0
M035428_Spain,0,1
M035429_Somalia,0,0
M035429_Ethiopia,0,0
M035430_Sudan,0,0
M035430_Uganda,0,0
M035431_Morocco,1,1
M035431_Cameroon,1,1
M035432_India,1,1
M035432_Malaysia,1,1
M035433_Honduras,2,0
M035433_Serbia,0,2
M035434_Puerto Rico,3,0
M035434_Saint Lucia,0,3
M035435_Brazil,2,0
M035435_Egypt,0,2
M035436_Cayman Islands,1,1
M035436_Dominican Republic,1,1
M035437_Bermuda,2,1
M035437_Barbados,1,2
M035438_Ukraine,2,1
M035438_Austria,1,2
M035439_Kuwait,2,1
M035439_United Arab Emirates,1,2
M035440_Lebanon,2,1
M035440_South Korea,1,2
M035441_Luxembourg,0,1
M035441_Switzerland,1,0
M035442_North Macedonia,0,0
M035442_Albania,0,0
M035443_Madagascar,2,1
M035443_Equatorial Guinea,1,2
M035444_Montenegro,0,1
M035444_Czech Republic,1,0
M035445_Mozambique,4,1
M035445_Comoros,1,4
M035446_Namibia,4,0
M035446_Djibouti,0,4
M035447_Niger,1,1
M035447_Botswana,1,1
M035448_Nigeria,2,0
M035448_Zambia,0,2
M035449_Panama,3,0
M035449_Dominica,0,3
M035450_Poland,2,1
M035450_Hungary,1,2
M035451_Qatar,0,0
M035451_Bahrain,0,0
M035452_Rwanda,3,1
M035452_Eritrea,1,3
M035453_Saudi Arabia,0,0
M035453_Oman,0,0
M035454_Singapore,0,4
M035454_China PR,4,0
M035455_Slovenia,2,3
M035455_United States,3,2
M035456_Tanzania,0,1
M035456_Chad,1,0
M035457_Thailand,0,1
M035457_Australia,1,0
M035458_Togo,1,0
M035458_Guinea-Bissau,0,1
M035459_Trinidad and Tobago,2,0
M035459_Guyana,0,2
M035460_Saint Vincent and the Grenadines,0,2
M035460_Belize,2,0
M035461_North Korea,1,0
M035461_Japan,0,1
M035462_Portugal,6,2
M035462_Bosnia and Herzegovina,2,6
M035463_Kenya,4,0
M035463_Seychelles,0,4
M035464_Uzbekistan,3,0
M035464_Tajikistan,0,3
M035465_Italy,0,1
M035465_Uruguay,1,0
M035466_Zimbabwe,2,1
M035466_South Africa,1,2
M035467_Belarus,1,1
M035467_Libya,1,1
M035468_Burundi,2,2
M035468_Lesotho,2,2
M035469_Canada,4,0
M035469_Saint Kitts and Nevis,0,4
M035470_Jordan,1,3
M035470_Iraq,3,1
M035471_Colombia,1,2
M035471_Argentina,2,1
M035472_Congo,1,1
M035472_São Tomé and Príncipe,1,1
M035473_DR Congo,5,1
M035473_Eswatini,1,5
M035474_Costa Rica,2,2
M035474_Spain,2,2
M035475_Croatia,0,0
M035475_Turkey,0,0
M035476_Curaçao,6,1
M035476_United States Virgin Islands,1,6
M035477_Denmark,2,1
M035477_Finland,1,2
M035478_Chile,2,0
M035478_Paraguay,0,2
M035479_El Salvador,4,0
M035479_Suriname,0,4
M035480_Ecuador,2,0
M035480_Peru,0,2
M035481_Republic of Ireland,1,1
M035481_Estonia,1,1
M035482_Indonesia,1,4
M035482_Iran,4,1
M035483_Haiti,2,1
M035483_Antigua and Barbuda,1,2
M035484_Guinea,1,1
M035484_Burkina Faso,1,1
M035485_Venezuela,1,0
M035485_Bolivia,0,1
M035486_Greece,1,3
M035486_Romania,3,1
M035487_Ghana,2,1
M035487_Gabon,1,2
M035488_Germany,3,0
M035488_Netherlands,0,3
M035489_Grenada,1,4
M035489_Guatemala,4,1
M035490_France,0,0
M035490_Belgium,0,0
M035491_England,1,0
M035491_Sweden,0,1
M035492_India,3,2
M035492_Malaysia,2,3
M035493_Ethiopia,5,0
M035493_Somalia,0,5
W004565_Macedonia,2,6
W004565_Bosnia and Herzegovina,6,2
W004566_Greece,0,4
W004566_Russia,4,0
W004567_Germany,17,0
W004567_Kazakhstan,0,17
W004568_Belgium,5,0
W004568_Bulgaria,0,5
W004569_Northern Ireland,3,1
W004569_Norway,1,3
W004570_Slovakia,3,0
W004570_Belarus,0,3
W004571_Serbia,4,2
W004571_Croatia,2,4
W004572_Slovenia,0,2
W004572_Netherlands,2,0
W004573_Portugal,0,1
W004573_Austria,1,0
W004574_Poland,0,5
W004574_Italy,5,0
W004575_Israel,0,2
W004575_Wales,2,0
W004576_Romania,0,4
W004576_Spain,4,0
W004577_Czech Republic,5,0
W004577_Armenia,0,5
M035494_American Samoa,2,1
M035494_Tonga,1,2
M035495_Maldives,3,0
M035495_Seychelles,0,3
M035496_Samoa,3,2
M035496_Cook Islands,2,3
W004578_England,2,0
W004578_Serbia,0,2
W004579_Denmark,11,0
W004579_Armenia,0,11
W004580_Bulgaria,0,1
W004580_Belgium,1,0
W004581_Turkey,1,2
W004581_Romania,2,1
W004582_Italy,2,0
W004582_Greece,0,2
W004583_Macedonia,0,3
W004583_Poland,3,0
W004584_Hungary,2,2
W004584_Northern Ireland,2,2
M035497_Samoa,1,1
M035497_Tonga,1,1
M035498_Maldives,2,1
M035498_Seychelles,1,2
M035499_American Samoa,1,1
M035499_Cook Islands,1,1
W004585_Netherlands,2,0
W004585_Croatia,0,2
W004586_Ukraine,0,1
W004586_Belarus,1,0
W004587_Spain,2,2
W004587_Germany,2,2
W004588_Switzerland,8,1
W004588_Kazakhstan,1,8
M035500_Uganda,2,1
M035500_Zanzibar,1,2
M035501_Burundi,4,1
M035501_Somalia,1,4
M035502_Tonga,2,1
M035502_Cook Islands,1,2
M035503_Tanzania,0,1
M035503_Rwanda,1,0
M035504_Samoa,1,0
M035504_American Samoa,0,1
M035505_Zanzibar,0,0
M035505_Burundi,0,0
M035506_Zimbabwe,2,0
M035506_Djibouti,0,2
M035507_Somalia,0,4
M035507_Uganda,4,0
M035508_Sudan,1,1
M035508_Ethiopia,1,1
M035509_Kenya,0,2
M035509_Malawi,2,0
M035510_India,0,5
M035510_Zambia,5,0
M035511_Rwanda,2,0
M035511_Zimbabwe,0,2
M035512_Tanzania,3,0
M035512_Djibouti,0,3
M035513_Ethiopia,0,2
M035513_Kenya,2,0
M035514_Malawi,0,0
M035514_Sudan,0,0
M035515_Somalia,0,3
M035515_Zanzibar,3,0
M035516_Burundi,1,0
M035516_Uganda,0,1
M035517_Rwanda,5,2
M035517_Djibouti,2,5
M035518_Maldives,1,1
M035518_Nepal,1,1
M035519_Ethiopia,1,1
M035519_Malawi,1,1
M035520_Curaçao,1,3
M035520_Bonaire,3,1
M035521_Bangladesh,0,0
M035521_Pakistan,0,0
M035522_Suriname,0,0
M035522_Aruba,0,0
M035523_Tanzania,1,2
M035523_Zimbabwe,2,1
M035524_Sri Lanka,3,0
M035524_Bhutan,0,3
M035525_India,1,1
M035525_Afghanistan,1,1
M035526_Kenya,0,1
M035526_Sudan,1,0
M035527_Suriname,2,0
M035527_Curaçao,0,2
M035528_Bangladesh,0,1
M035528_Nepal,1,0
M035529_Bonaire,2,2
M035529_Aruba,2,2
M035530_Maldives,0,0
M035530_Pakistan,0,0
M035531_Chagos Islands,6,1
M035531_Raetia,1,6
M035532_India,5,0
M035532_Bhutan,0,5
M035533_Burundi,0,2
M035533_Sudan,2,0
M035534_Sri Lanka,1,3
M035534_Afghanistan,3,1
M035535_Rwanda,2,1
M035535_Zanzibar,1,2
M035536_Bahrain,0,1
M035536_Palestine,1,0
M035537_Maldives,3,1
M035537_Bangladesh,1,3
M035538_Pakistan,1,1
M035538_Nepal,1,1
M035539_Tanzania,1,0
M035539_Malawi,0,1
M035540_Uganda,1,0
M035540_Zimbabwe,0,1
M035541_Bhutan,1,8
M035541_Afghanistan,8,1
M035542_India,3,0
M035542_Sri Lanka,0,3
M035543_Sudan,1,2
M035543_Rwanda,2,1
M035544_Tanzania,1,3
M035544_Uganda,3,1
W004589_Denmark,4,0
W004589_Chile,0,4
W004590_Brazil,5,1
W004590_Italy,1,5
M035545_Afghanistan,1,0
M035545_Nepal,0,1
M035546_India,3,1
M035546_Maldives,1,3
M035547_Tanzania,0,1
M035547_Sudan,1,0
M035548_Rwanda,2,2
M035548_Uganda,2,2
M035549_Cuba,1,1
M035549_Costa Rica,1,1
M035550_India,4,0
M035550_Afghanistan,0,4
W004591_Brazil,4,0
W004591_Chile,0,4
W004592_Denmark,2,2
W004592_Italy,2,2
M035551_Angola,1,1
M035551_Cameroon,1,1
W004593_Brazil,0,1
W004593_Denmark,1,0
W004594_Chile,0,6
W004594_Italy,6,0
M035552_Angola,1,0
M035552_Zambia,0,1
M035553_Chile,3,2
M035553_Paraguay,2,3
M035554_Venezuela,0,2
M035554_Costa Rica,2,0
M035555_Angola,0,0
M035555_Namibia,0,0
M035556_Basque Country,0,2
M035556_Tunisia,2,0
M035557_Occitania,2,0
M035557_Cilento,0,2
M035558_Catalonia,0,0
M035558_Tunisia,0,0
M035559_Equatorial Guinea,0,0
M035559_South Africa,0,0
M035560_Botswana,0,0
M035560_Zimbabwe,0,0
M035561_Tunisia,3,0
M035561_Sudan,0,3
M035562_Gabon,0,0
M035562_Burkina Faso,0,0
M035563_Nigeria,0,0
M035563_Angola,0,0
M035564_Senegal,1,0
M035564_Sudan,0,1
M035565_Tunisia,0,2
M035565_Ivory Coast,2,0
M035566_Angola,3,1
M035566_Sierra Leone,1,3
M035567_Zambia,0,0
M035567_Namibia,0,0
M035568_Gozo,17,1
M035568_Raetia,1,17
W004595_Uganda,1,1
W004595_DR Congo,1,1
W004596_Botswana,0,1
W004596_Zimbabwe,1,0
W004597_Morocco,2,0
W004597_Tunisia,0,2
W004598_Zambia,7,0
W004598_Malawi,0,7
W004599_Ivory Coast,5,1
W004599_Guinea,1,5
W004600_Namibia,0,2
W004600_Tanzania,2,0
W004601_Egypt,4,2
W004601_Ethiopia,2,4
M035569_São Tomé and Príncipe,1,0
M035569_Lesotho,0,1
M035570_Oman,2,2
M035570_DR Congo,2,2
W004602_Mali,0,3
W004602_Ghana,3,0
M035571_Gabon,0,0
M035571_Sudan,0,0
M035572_Ivory Coast,1,0
M035572_Libya,0,1
M035573_Kuwait,1,0
M035573_Uzbekistan,0,1
M035574_Thailand,0,1
M035574_Norway,1,0
M035575_Bahrain,0,2
M035575_Sweden,2,0
W004603_Costa Rica,2,0
W004603_Cuba,0,2
W004604_Canada,6,0
W004604_Haiti,0,6
W004605_Mexico,5,0
W004605_Guatemala,0,5
W004606_Dominican Republic,0,14
W004606_United States,14,0
M035576_Senegal,1,2
M035576_Zambia,2,1
M035577_United States,1,0
M035577_Venezuela,0,1
M035578_Equatorial Guinea,1,0
M035578_Libya,0,1
W004607_Haiti,0,2
W004607_Costa Rica,2,0
W004608_Canada,2,0
W004608_Cuba,0,2
M035579_Lebanon,1,0
M035579_Iraq,0,1
M035580_Burkina Faso,1,2
M035580_Angola,2,1
M035581_Ivory Coast,1,0
M035581_Sudan,0,1
M035582_Trinidad and Tobago,2,3
M035582_Finland,3,2
M035583_Lesotho,0,0
M035583_São Tomé and Príncipe,0,0
W004609_Mexico,7,0
W004609_Dominican Republic,0,7
W004610_United States,13,0
W004610_Guatemala,0,13
M035584_Gabon,2,0
M035584_Niger,0,2
M035585_Morocco,1,2
M035585_Tunisia,2,1
W004611_Canada,5,1
W004611_Costa Rica,1,5
W004612_Cuba,0,3
W004612_Haiti,3,0
M035586_Ghana,1,0
M035586_Botswana,0,1
M035587_Mali,1,0
M035587_Guinea,0,1
W004613_Guatemala,6,0
W004613_Dominican Republic,0,6
W004614_United States,4,0
W004614_Mexico,0,4
M035588_Panama,0,1
M035588_United States,1,0
M035589_Equatorial Guinea,2,1
M035589_Senegal,1,2
M035590_Libya,2,2
M035590_Zambia,2,2
M035591_Mexico,3,1
M035591_Venezuela,1,3
M035592_Sudan,2,2
M035592_Angola,2,2
M035593_Ivory Coast,2,0
M035593_Burkina Faso,0,2
M035594_Niger,1,2
M035594_Tunisia,2,1
M035595_Gabon,3,2
M035595_Morocco,2,3
M035596_Romania,4,0
M035596_Turkmenistan,0,4
W004615_United States,3,0
W004615_Costa Rica,0,3
W004616_Canada,3,1
W004616_Mexico,1,3
M035597_Botswana,1,6
M035597_Guinea,6,1
M035598_Ghana,2,0
M035598_Mali,0,2
W004617_DR Congo,4,0
W004617_Uganda,0,4
W004618_Tunisia,2,0
W004618_Morocco,0,2
M035599_Equatorial Guinea,0,1
M035599_Zambia,1,0
M035600_Libya,2,1
M035600_Senegal,1,2
M035601_United Arab Emirates,1,0
M035601_Uzbekistan,0,1
W004619_Ethiopia,4,0
W004619_Egypt,0,4
W004620_Tanzania,5,2
W004620_Namibia,2,5
W004621_Guinea,0,5
W004621_Ivory Coast,5,0
W004622_Malawi,4,2
W004622_Zambia,2,4
W004623_Zimbabwe,2,1
W004623_Botswana,1,2
W004624_Ghana,5,0
W004624_Mali,0,5
W004625_Canada,0,4
W004625_United States,4,0
M035602_Ivory Coast,2,0
M035602_Angola,0,2
M035603_Sudan,2,1
M035603_Burkina Faso,1,2
M035604_Niger,0,1
M035604_Morocco,1,0
M035605_Gabon,1,0
M035605_Tunisia,0,1
M035606_Ghana,1,1
M035606_Guinea,1,1
M035607_Botswana,1,2
M035607_Mali,2,1
M035608_Equatorial Guinea,0,3
M035608_Ivory Coast,3,0
M035609_Zambia,3,0
M035609_Sudan,0,3
M035610_Ghana,2,1
M035610_Tunisia,1,2
M035611_Gabon,1,1
M035611_Mali,1,1
M035612_Mali,0,1
M035612_Ivory Coast,1,0
M035613_Zambia,1,0
M035613_Ghana,0,1
M035614_Ghana,0,2
M035614_Mali,2,0
M035615_Zambia,0,0
M035615_Ivory Coast,0,0
W004626_United States,2,1
W004626_New Zealand,1,2
M035616_Paraguay,2,0
M035616_Chile,0,2
M035617_Liberia,0,2
M035617_Nigeria,2,0
W004627_Greece,2,3
W004627_Bosnia and Herzegovina,3,2
W004628_Turkey,0,5
W004628_Germany,5,0
W004629_Belgium,2,2
W004629_Northern Ireland,2,2
W004630_Portugal,6,0
W004630_Armenia,0,6
W004631_China PR,1,0
W004631_Mexico,0,1
W004632_South Korea,0,1
W004632_North Korea,1,0
M035618_North Korea,1,1
M035618_Kuwait,1,1
W004633_China PR,0,0
W004633_South Korea,0,0
W004634_Mexico,0,1
W004634_North Korea,1,0
W004635_Mexico,2,3
W004635_South Korea,3,2
W004636_China PR,0,0
W004636_North Korea,0,0
M035619_Grenada,1,2
M035619_Guyana,2,1
M035620_Jamaica,1,0
M035620_Cuba,0,1
M035621_Paraguay,2,1
M035621_Guatemala,1,2
M035622_China PR,2,0
M035622_Kuwait,0,2
M035623_Iran,2,2
M035623_Jordan,2,2
M035624_Tanzania,0,0
M035624_DR Congo,0,0
M035625_Oman,5,1
M035625_India,1,5
M035626_United Arab Emirates,3,0
M035626_Palestine,0,3
M035627_Thailand,3,0
M035627_Maldives,0,3
M035628_Singapore,2,2
M035628_Azerbaijan,2,2
M035629_Nicaragua,1,0
M035629_Puerto Rico,0,1
M035630_Japan,3,1
M035630_Iceland,1,3
M035631_Jamaica,3,0
M035631_Cuba,0,3
M035632_South Korea,4,2
M035632_Uzbekistan,2,4
M035633_Nicaragua,4,1
M035633_Puerto Rico,1,4
M035634_India,0,3
M035634_Azerbaijan,3,0
M035635_Egypt,5,0
M035635_Kenya,0,5
M035636_Armenia,0,2
M035636_Serbia,2,0
M035637_Bosnia and Herzegovina,1,2
M035637_Brazil,2,1
W004637_New Zealand,2,0
W004637_Northern Ireland,0,2
W004638_South Korea,2,1
W004638_South Africa,1,2
W004639_Canada,5,1
W004639_Scotland,1,5
W004640_Netherlands,2,1
W004640_Italy,1,2
W004641_England,3,1
W004641_Finland,1,3
W004642_France,3,0
W004642_Switzerland,0,3
M035638_Greece,1,1
M035638_Belgium,1,1
M035639_Israel,2,3
M035639_Ukraine,3,2
M035640_Armenia,3,1
M035640_Canada,1,3
M035641_Wales,0,1
M035641_Costa Rica,1,0
M035642_United Arab Emirates,4,2
M035642_Lebanon,2,4
M035643_Turkey,1,2
M035643_Slovakia,2,1
M035644_Tunisia,1,1
M035644_Peru,1,1
M035645_Tajikistan,1,1
M035645_North Korea,1,1
M035646_Switzerland,1,3
M035646_Argentina,3,1
M035647_Ethiopia,0,0
M035647_Benin,0,0
M035648_Spain,5,0
M035648_Venezuela,0,5
M035649_Slovenia,1,1
M035649_Scotland,1,1
M035650_Romania,1,1
M035650_Uruguay,1,1
M035651_Poland,0,0
M035651_Portugal,0,0
M035652_Philippines,1,1
M035652_Malaysia,1,1
M035653_Paraguay,1,0
M035653_Panama,0,1
M035654_Palestine,2,0
M035654_Azerbaijan,0,2
M035655_South Africa,0,0
M035655_Senegal,0,0
M035656_Rwanda,0,0
M035656_Nigeria,0,0
M035657_Congo,3,1
M035657_Uganda,1,3
M035658_Burundi,2,1
M035658_Zimbabwe,1,2
M035659_Liberia,1,0
M035659_Namibia,0,1
M035660_Madagascar,0,4
M035660_Cape Verde,4,0
M035661_Tanzania,1,1
M035661_Mozambique,1,1
M035662_Antigua and Barbuda,0,4
M035662_Trinidad and Tobago,4,0
M035663_Chad,3,2
M035663_Malawi,2,3
M035664_Guinea-Bissau,0,1
M035664_Cameroon,1,0
M035665_São Tomé and Príncipe,2,1
M035665_Sierra Leone,1,2
M035666_Kenya,2,1
M035666_Togo,1,2
M035667_Gambia,1,2
M035667_Algeria,2,1
M035668_Oman,2,0
M035668_Thailand,0,2
M035669_Northern Ireland,0,3
M035669_Norway,3,0
M035670_Seychelles,0,4
M035670_DR Congo,4,0
M035671_Morocco,2,0
M035671_Burkina Faso,0,2
M035672_Chile,1,1
M035672_Ghana,1,1
M035673_Bolivia,1,0
M035673_Cuba,0,1
M035674_Bahrain,10,0
M035674_Indonesia,0,10
M035675_Austria,3,1
M035675_Finland,1,3
M035676_Australia,4,2
M035676_Saudi Arabia,2,4
M035677_Croatia,1,3
M035677_Sweden,3,1
M035678_Cyprus,0,0
M035678_Serbia,0,0
M035679_Denmark,0,2
M035679_Russia,2,0
M035680_Ecuador,2,0
M035680_Honduras,0,2
M035681_Egypt,1,0
M035681_Niger,0,1
M035682_El Salvador,0,2
M035682_Estonia,2,0
M035683_England,2,3
M035683_Netherlands,3,2
M035684_Georgia,2,1
M035684_Albania,1,2
M035685_China PR,3,1
M035685_Jordan,1,3
M035686_Guyana,0,2
M035686_Guatemala,2,0
M035687_Germany,1,2
M035687_France,2,1
M035688_Hungary,1,1
M035688_Bulgaria,1,1
M035689_Montenegro,2,1
M035689_Iceland,1,2
M035690_Moldova,0,0
M035690_Belarus,0,0
M035691_Mexico,0,2
M035691_Colombia,2,0
M035692_Malta,2,1
M035692_Liechtenstein,1,2
M035693_Luxembourg,2,1
M035693_North Macedonia,1,2
M035694_Hong Kong,5,1
M035694_Taiwan,1,5
M035695_South Korea,2,0
M035695_Kuwait,0,2
M035696_Latvia,0,0
M035696_Kazakhstan,0,0
M035697_Ivory Coast,0,0
M035697_Guinea,0,0
M035698_Italy,0,1
M035698_United States,1,0
M035699_Republic of Ireland,1,1
M035699_Czech Republic,1,1
M035700_Iraq,7,1
M035700_Singapore,1,7
M035701_Iran,2,2
M035701_Qatar,2,2
M035702_Japan,0,1
M035702_Uzbekistan,1,0
M035703_New Zealand,2,3
M035703_Jamaica,3,2
W004643_Portugal,0,1
W004643_Wales,1,0
W004644_Republic of Ireland,0,1
W004644_Hungary,1,0
W004645_United States,5,0
W004645_Denmark,0,5
W004646_Japan,2,1
W004646_Norway,1,2
W004647_Sweden,1,0
W004647_China PR,0,1
W004648_Germany,1,0
W004648_Iceland,0,1
W004649_Italy,1,2
W004649_Canada,2,1
W004650_Scotland,2,1
W004650_Netherlands,1,2
W004651_Finland,1,2
W004651_France,2,1
W004652_Switzerland,0,1
W004652_England,1,0
W004653_South Africa,0,0
W004653_New Zealand,0,0
W004654_Northern Ireland,0,1
W004654_South Korea,1,0
W004655_Papua New Guinea,7,2
W004655_Samoa,2,7
W004656_Tonga,5,2
W004656_Vanuatu,2,5
M035704_Egypt,0,0
M035704_DR Congo,0,0
W004657_Wales,0,0
W004657_Republic of Ireland,0,0
W004658_Portugal,4,0
W004658_Hungary,0,4
W004659_United States,2,1
W004659_Norway,1,2
W004660_Denmark,0,2
W004660_Japan,2,0
W004661_Germany,1,0
W004661_China PR,0,1
W004662_Iceland,1,4
W004662_Sweden,4,1
M035705_Martinique,1,2
M035705_Guadeloupe,2,1
M035706_Saint Kitts and Nevis,1,0
M035706_Antigua and Barbuda,0,1
W004663_Tonga,0,2
W004663_Papua New Guinea,2,0
W004664_Samoa,4,3
W004664_Vanuatu,3,4
W004665_New Zealand,1,1
W004665_South Korea,1,1
W004666_Northern Ireland,0,2
W004666_South Africa,2,0
W004667_Italy,2,1
W004667_Scotland,1,2
W004668_Finland,3,1
W004668_Switzerland,1,3
W004669_England,0,3
W004669_France,3,0
W004670_Netherlands,0,1
W004670_Canada,1,0
W004671_Sweden,0,4
W004671_Germany,4,0
W004672_China PR,0,1
W004672_Iceland,1,0
W004673_Norway,0,1
W004673_Denmark,1,0
W004674_Japan,1,0
W004674_United States,0,1
W004675_Hungary,1,2
W004675_Wales,2,1
W004676_Vanuatu,1,11
W004676_Papua New Guinea,11,1
W004677_Portugal,2,1
W004677_Republic of Ireland,1,2
W004678_Tonga,6,1
W004678_Samoa,1,6
W004679_France,2,0
W004679_Canada,0,2
